Date,Open,High,Low,Close,Adj Close,Volume
2014-05-09,16551.230469,16588.769531,16498.710938,16583.339844,16583.339844,74980000
2014-05-12,16584.820313,16704.839844,16584.820313,16695.470703,16695.470703,71550000
2014-05-13,16695.919922,16735.509766,16695.919922,16715.439453,16715.439453,71340000
2014-05-14,16716.080078,16717.560547,16595.000000,16613.970703,16613.970703,71970000
2014-05-15,16613.519531,16622.900391,16397.460938,16446.810547,16446.810547,106610000
2014-05-16,16447.320313,16498.990234,16414.320313,16491.310547,16491.310547,119330000
2014-05-19,16490.349609,16526.259766,16442.119141,16511.859375,16511.859375,82180000
2014-05-20,16511.220703,16511.220703,16341.299805,16374.309570,16374.309570,75150000
2014-05-21,16376.169922,16544.599609,16376.169922,16533.060547,16533.060547,76730000
2014-05-22,16532.740234,16565.390625,16489.609375,16543.080078,16543.080078,59250000
2014-05-23,16544.490234,16613.070313,16544.490234,16606.269531,16606.269531,61340000
2014-05-27,16607.419922,16688.689453,16607.419922,16675.500000,16675.500000,80870000
2014-05-28,16674.980469,16674.980469,16620.220703,16633.179688,16633.179688,62480000
2014-05-29,16637.740234,16698.740234,16620.429688,16698.740234,16698.740234,55500000
2014-05-30,16697.330078,16721.220703,16648.849609,16717.169922,16717.169922,105190000
2014-06-02,16716.849609,16756.640625,16682.070313,16743.630859,16743.630859,57560000
2014-06-03,16736.699219,16736.699219,16690.009766,16722.339844,16722.339844,67830000
2014-06-04,16720.000000,16742.910156,16673.650391,16737.529297,16737.529297,65570000
2014-06-05,16739.140625,16845.810547,16709.949219,16836.109375,16836.109375,70460000
2014-06-06,16839.640625,16924.279297,16839.640625,16924.279297,16924.279297,80530000
2014-06-09,16926.080078,16970.169922,16912.919922,16943.099609,16943.099609,67130000
2014-06-10,16940.400391,16946.339844,16897.439453,16945.919922,16945.919922,64560000
2014-06-11,16943.160156,16943.160156,16821.849609,16843.880859,16843.880859,61860000
2014-06-12,16840.480469,16841.570313,16703.730469,16734.189453,16734.189453,72560000
2014-06-13,16734.640625,16787.890625,16718.599609,16775.740234,16775.740234,95220000
2014-06-16,16765.560547,16802.140625,16722.859375,16781.009766,16781.009766,77900000
2014-06-17,16779.210938,16823.550781,16732.910156,16808.490234,16808.490234,63530000
2014-06-18,16806.119141,16911.410156,16755.289063,16906.619141,16906.619141,73720000
2014-06-19,16909.900391,16923.429688,16858.880859,16921.460938,16921.460938,80220000
2014-06-20,16920.619141,16978.019531,16920.619141,16947.080078,16947.080078,247350000
2014-06-23,16946.500000,16954.269531,16896.089844,16937.259766,16937.259766,63640000
2014-06-24,16934.619141,16969.699219,16805.230469,16818.130859,16818.130859,80220000
2014-06-25,16817.679688,16883.539063,16799.410156,16867.509766,16867.509766,73920000
2014-06-26,16866.810547,16872.519531,16746.089844,16846.130859,16846.130859,63650000
2014-06-27,16846.900391,16862.730469,16773.839844,16851.839844,16851.839844,137690000
2014-06-30,16852.490234,16871.269531,16801.939453,16826.599609,16826.599609,90360000
2014-07-01,16828.529297,16998.699219,16828.529297,16956.070313,16956.070313,74050000
2014-07-02,16949.710938,16986.630859,16949.710938,16976.240234,16976.240234,57840000
2014-07-03,16979.000000,17074.650391,16979.000000,17068.259766,17068.259766,66800000
2014-07-07,17063.830078,17063.830078,16992.449219,17024.210938,17024.210938,61480000
2014-07-08,17022.089844,17022.089844,16874.789063,16906.619141,16906.619141,75250000
2014-07-09,16916.830078,16998.949219,16913.810547,16985.609375,16985.609375,67120000
2014-07-10,16980.349609,16980.349609,16805.380859,16915.070313,16915.070313,67510000
2014-07-11,16918.310547,16949.460938,16860.300781,16943.810547,16943.810547,61000000
2014-07-14,16950.929688,17088.429688,16950.929688,17055.419922,17055.419922,60570000
2014-07-15,17055.029297,17120.339844,17006.390625,17060.679688,17060.679688,101730000
2014-07-16,17061.910156,17139.349609,17061.910156,17138.199219,17138.199219,111500000
2014-07-17,17133.449219,17151.560547,16966.189453,16976.810547,16976.810547,99240000
2014-07-18,16978.160156,17113.509766,16977.519531,17100.179688,17100.179688,112530000
2014-07-21,17095.109375,17095.109375,16974.339844,17051.730469,17051.730469,67590000
2014-07-22,17054.970703,17133.429688,17040.130859,17113.539063,17113.539063,77960000
2014-07-23,17117.009766,17121.050781,17058.050781,17086.630859,17086.630859,73440000
2014-07-24,17092.019531,17119.830078,17061.070313,17083.800781,17083.800781,66390000
2014-07-25,17079.500000,17082.330078,16915.650391,16960.570313,16960.570313,67290000
2014-07-28,16956.910156,17001.380859,16877.720703,16982.589844,16982.589844,66190000
2014-07-29,16984.330078,17056.460938,16912.109375,16912.109375,16912.109375,75980000
2014-07-30,16920.109375,16983.939453,16817.160156,16880.359375,16880.359375,77750000
2014-07-31,16869.630859,16869.630859,16563.300781,16563.300781,16563.300781,101670000
2014-08-01,16561.699219,16584.750000,16437.070313,16493.369141,16493.369141,84860000
2014-08-04,16493.720703,16596.220703,16447.199219,16569.279297,16569.279297,76260000
2014-08-05,16559.970703,16559.970703,16369.549805,16429.470703,16429.470703,76630000
2014-08-06,16425.099609,16490.699219,16372.320313,16443.339844,16443.339844,78600000
2014-08-07,16448.289063,16504.349609,16333.780273,16368.269531,16368.269531,80430000
2014-08-08,16369.679688,16556.589844,16364.219727,16553.929688,16553.929688,82420000
2014-08-11,16557.269531,16627.990234,16557.269531,16569.980469,16569.980469,65560000
2014-08-12,16565.550781,16589.310547,16518.060547,16560.539063,16560.539063,62770000
2014-08-13,16567.539063,16670.289063,16567.539063,16651.800781,16651.800781,66020000
2014-08-14,16657.320313,16714.220703,16651.669922,16713.580078,16713.580078,62370000
2014-08-15,16717.009766,16775.269531,16575.419922,16662.910156,16662.910156,109180000
2014-08-18,16664.449219,16840.279297,16664.449219,16838.740234,16838.740234,75670000
2014-08-19,16839.060547,16929.130859,16839.060547,16919.589844,16919.589844,67220000
2014-08-20,16910.029297,16994.890625,16896.550781,16979.130859,16979.130859,61960000
2014-08-21,16983.880859,17074.589844,16983.880859,17039.490234,17039.490234,65160000
2014-08-22,17038.269531,17064.279297,16984.519531,17001.220703,17001.220703,64330000
2014-08-25,17011.810547,17124.740234,17011.810547,17076.869141,17076.869141,57400000
2014-08-26,17079.570313,17153.800781,17079.570313,17106.699219,17106.699219,50710000
2014-08-27,17111.029297,17134.599609,17090.609375,17122.009766,17122.009766,61690000
2014-08-28,17119.060547,17119.060547,17018.330078,17079.570313,17079.570313,51860000
2014-08-29,17083.419922,17110.419922,17035.380859,17098.449219,17098.449219,81500000
2014-09-02,17097.419922,17113.509766,17009.070313,17067.560547,17067.560547,64820000
2014-09-03,17067.240234,17151.890625,17060.210938,17078.279297,17078.279297,62770000
2014-09-04,17083.609375,17161.550781,17030.119141,17069.580078,17069.580078,68120000
2014-09-05,17065.890625,17137.359375,17009.619141,17137.359375,17137.359375,76630000
2014-09-08,17131.710938,17137.880859,17079.169922,17111.419922,17111.419922,65640000
2014-09-09,17110.390625,17111.550781,16993.289063,17013.869141,17013.869141,69030000
2014-09-10,17016.050781,17080.269531,16974.570313,17068.710938,17068.710938,76780000
2014-09-11,17057.410156,17057.410156,16983.880859,17049.000000,17049.000000,63650000
2014-09-12,17044.050781,17044.050781,16937.669922,16987.509766,16987.509766,82820000
2014-09-15,16988.759766,17051.849609,16951.380859,17031.140625,17031.140625,71740000
2014-09-16,17027.160156,17167.050781,16985.550781,17131.970703,17131.970703,73200000
2014-09-17,17131.009766,17221.109375,17089.009766,17156.849609,17156.849609,87810000
2014-09-18,17163.730469,17275.369141,17163.730469,17265.990234,17265.990234,85300000
2014-09-19,17267.210938,17350.640625,17257.460938,17279.740234,17279.740234,349620000
2014-09-22,17271.710938,17277.880859,17159.359375,17172.679688,17172.679688,74300000
2014-09-23,17165.910156,17171.880859,17055.869141,17055.869141,17055.869141,77090000
2014-09-24,17056.640625,17226.599609,17033.929688,17210.060547,17210.060547,80530000
2014-09-25,17204.859375,17204.859375,16945.800781,16945.800781,16945.800781,93520000
2014-09-26,16948.619141,17148.150391,16948.109375,17113.150391,17113.150391,74670000
2014-09-29,17107.689453,17107.689453,16934.429688,17071.220703,17071.220703,70220000
2014-09-30,17070.449219,17145.099609,17017.109375,17042.900391,17042.900391,102290000
2014-10-01,17040.460938,17041.160156,16776.130859,16804.710938,16804.710938,104240000
2014-10-02,16808.269531,16857.250000,16674.039063,16801.050781,16801.050781,75490000
2014-10-03,16802.199219,17027.839844,16802.199219,17009.689453,17009.689453,87940000
2014-10-06,17010.339844,17099.390625,16930.380859,16991.910156,16991.910156,655450000
2014-10-07,16988.250000,16988.250000,16715.789063,16719.390625,16719.390625,79420000
2014-10-08,16718.650391,17006.910156,16663.259766,16994.220703,16994.220703,106930000
2014-10-09,16989.369141,16989.369141,16649.039063,16659.250000,16659.250000,93210000
2014-10-10,16654.880859,16757.599609,16543.910156,16544.099609,16544.099609,136370000
2014-10-13,16535.429688,16602.410156,16310.469727,16321.070313,16321.070313,107830000
2014-10-14,16321.900391,16463.669922,16273.639648,16315.190430,16315.190430,110410000
2014-10-15,16313.299805,16313.299805,15855.120117,16141.740234,16141.740234,160380000
2014-10-16,16137.139648,16211.120117,15935.219727,16117.240234,16117.240234,131670000
2014-10-17,16118.389648,16427.380859,16118.389648,16380.410156,16380.410156,137910000
2014-10-20,16373.150391,16401.630859,16260.540039,16399.669922,16399.669922,94320000
2014-10-21,16406.029297,16620.779297,16405.769531,16614.810547,16614.810547,105110000
2014-10-22,16615.259766,16653.890625,16459.849609,16461.320313,16461.320313,92050000
2014-10-23,16468.070313,16767.519531,16468.070313,16677.900391,16677.900391,99420000
2014-10-24,16677.039063,16811.710938,16649.720703,16805.410156,16805.410156,90400000
2014-10-27,16796.099609,16836.980469,16729.830078,16817.939453,16817.939453,72580000
2014-10-28,16825.189453,17006.449219,16825.189453,17005.750000,17005.750000,83870000
2014-10-29,17005.070313,17065.500000,16895.380859,16974.310547,16974.310547,76450000
2014-10-30,16968.140625,17223.960938,16920.759766,17195.419922,17195.419922,80180000
2014-10-31,17208.779297,17395.539063,17208.779297,17390.519531,17390.519531,121610000
2014-11-03,17390.900391,17410.650391,17339.849609,17366.240234,17366.240234,80030000
2014-11-04,17368.810547,17397.230469,17278.359375,17383.839844,17383.839844,81390000
2014-11-05,17385.759766,17486.589844,17385.759766,17484.529297,17484.529297,76030000
2014-11-06,17491.660156,17560.310547,17440.349609,17554.470703,17554.470703,70670000
2014-11-07,17558.580078,17575.330078,17493.369141,17573.929688,17573.929688,82860000
2014-11-10,17568.980469,17621.869141,17547.509766,17613.740234,17613.740234,71430000
2014-11-11,17615.640625,17638.210938,17584.939453,17614.900391,17614.900391,52880000
2014-11-12,17604.750000,17626.710938,17536.169922,17612.199219,17612.199219,75980000
2014-11-13,17618.689453,17705.480469,17583.880859,17652.789063,17652.789063,80540000
2014-11-14,17653.109375,17664.150391,17613.199219,17634.740234,17634.740234,72850000
2014-11-17,17631.849609,17675.070313,17606.810547,17647.750000,17647.750000,70330000
2014-11-18,17643.089844,17735.710938,17642.029297,17687.820313,17687.820313,87420000
2014-11-19,17685.509766,17712.259766,17624.500000,17685.730469,17685.730469,73780000
2014-11-20,17677.320313,17720.439453,17603.890625,17719.000000,17719.000000,77740000
2014-11-21,17721.019531,17894.830078,17721.019531,17810.060547,17810.060547,140940000
2014-11-24,17812.630859,17855.269531,17793.189453,17817.900391,17817.900391,85510000
2014-11-25,17819.050781,17854.730469,17790.890625,17814.939453,17814.939453,88190000
2014-11-26,17812.250000,17833.759766,17791.160156,17827.750000,17827.750000,67450000
2014-11-28,17830.550781,17893.419922,17807.779297,17828.240234,17828.240234,80470000
2014-12-01,17827.269531,17827.269531,17726.550781,17776.800781,17776.800781,86390000
2014-12-02,17778.849609,17897.050781,17778.849609,17879.550781,17879.550781,81970000
2014-12-03,17880.900391,17924.150391,17855.589844,17912.619141,17912.619141,99400000
2014-12-04,17910.019531,17937.960938,17814.810547,17900.099609,17900.099609,76270000
2014-12-05,17903.050781,17991.189453,17903.050781,17958.789063,17958.789063,79110000
2014-12-08,17954.939453,17960.560547,17804.279297,17852.480469,17852.480469,88680000
2014-12-09,17847.369141,17847.369141,17629.570313,17801.199219,17801.199219,100400000
2014-12-10,17797.990234,17797.990234,17508.099609,17533.150391,17533.150391,115100000
2014-12-11,17534.300781,17758.509766,17534.300781,17596.339844,17596.339844,90100000
2014-12-12,17590.050781,17590.050781,17280.830078,17280.830078,17280.830078,121950000
2014-12-15,17285.740234,17403.539063,17115.279297,17180.839844,17180.839844,114050000
2014-12-16,17173.070313,17427.439453,17067.589844,17068.869141,17068.869141,116640000
2014-12-17,17069.160156,17389.300781,17069.160156,17356.869141,17356.869141,118220000
2014-12-18,17367.849609,17778.400391,17367.849609,17778.150391,17778.150391,123940000
2014-12-19,17778.019531,17874.029297,17746.550781,17804.800781,17804.800781,343690000
2014-12-22,17812.250000,17962.779297,17812.250000,17959.439453,17959.439453,98460000
2014-12-23,17971.509766,18069.220703,17970.160156,18024.169922,18024.169922,82890000
2014-12-24,18035.730469,18086.240234,18027.779297,18030.210938,18030.210938,42870000
2014-12-26,18038.300781,18103.449219,18038.300781,18053.710938,18053.710938,52570000
2014-12-29,18046.580078,18073.039063,18021.570313,18038.230469,18038.230469,53870000
2014-12-30,18035.019531,18035.019531,17959.699219,17983.070313,17983.070313,47490000
2014-12-31,17987.660156,18043.220703,17820.880859,17823.070313,17823.070313,82840000
